datetime,Q
2021-03-26 20:00:00,-552.5537500800001
2021-03-26 20:15:00,-550.26293424
2021-03-26 20:30:00,-554.84456592
2021-03-26 20:45:00,-557.1353817600001
2021-03-26 21:00:00,-564.00782928
2021-03-26 21:15:00,-573.1710926400001
2021-03-26 21:30:00,-570.8802768000002
2021-03-26 21:45:00,-570.8802768000002
2021-03-26 22:00:00,-577.7527243200001
2021-03-26 22:15:00,-575.4619084800001
2021-03-26 22:30:00,-577.7527243200001
2021-03-26 22:45:00,-575.4619084800001
2021-03-26 23:00:00,-573.1710926400001
2021-03-26 23:15:00,-573.1710926400001
2021-03-26 23:30:00,-573.1710926400001
2021-03-26 23:45:00,-573.1710926400001
2021-03-27 00:00:00,-557.1353817600001
2021-03-27 00:15:00,-566.2986451200001
2021-03-27 00:30:00,-575.4619084800001
2021-03-27 00:45:00,-568.58946096
2021-03-27 01:00:00,-570.8802768000002
2021-03-27 01:15:00,-570.8802768000002
2021-03-27 01:30:00,-577.7527243200001
2021-03-27 01:45:00,-568.58946096
2021-03-27 02:00:00,-570.8802768000002
2021-03-27 02:15:00,-568.58946096
2021-03-27 02:30:00,-564.00782928
2021-03-27 02:45:00,-536.5180392
2021-03-27 03:00:00,-568.58946096
2021-03-27 03:15:00,-557.1353817600001
2021-03-27 03:30:00,-564.00782928
2021-03-27 03:45:00,-570.8802768000002
2021-03-27 04:00:00,-561.7170134400001
2021-03-27 04:15:00,-573.1710926400001
2021-03-27 04:30:00,-570.8802768000002
2021-03-27 04:45:00,-564.00782928
2021-03-27 05:00:00,-568.58946096
2021-03-27 05:15:00,-580.0435401600001
2021-03-27 05:30:00,-582.3343560000001
2021-03-27 05:45:00,-586.9159876800001
2021-03-27 06:00:00,-596.07925104
2021-03-27 06:15:00,-582.3343560000001
2021-03-27 06:30:00,-591.49761936
2021-03-27 06:45:00,-598.3700668800001
2021-03-27 07:00:00,-582.3343560000001
2021-03-27 07:15:00,-586.9159876800001
2021-03-27 07:30:00,-593.7884352
2021-03-27 07:45:00,-598.3700668800001
2021-03-27 08:00:00,-602.9516985600001
2021-03-27 08:15:00,-609.8241460800001
2021-03-27 08:30:00,-602.9516985600001
2021-03-27 08:45:00,-607.5333302400002
2021-03-27 09:00:00,-605.2425144
2021-03-27 09:15:00,-607.5333302400002
2021-03-27 09:30:00,-612.11496192
2021-03-27 09:45:00,-616.6965936000001
2021-03-27 10:00:00,-616.6965936000001
2021-03-27 10:15:00,-621.2782252800001
2021-03-27 10:30:00,-616.6965936000001
2021-03-27 10:45:00,-612.11496192
2021-03-27 11:00:00,-614.4057777600001
2021-03-27 11:15:00,-609.8241460800001
2021-03-27 11:30:00,-602.9516985600001
2021-03-27 11:45:00,-602.9516985600001
2021-03-27 12:00:00,-602.9516985600001
2021-03-27 12:15:00,-600.66088272
2021-03-27 12:30:00,-598.3700668800001
2021-03-27 12:45:00,-598.3700668800001
2021-03-27 13:00:00,-596.07925104
2021-03-27 13:15:00,-593.7884352
2021-03-27 13:30:00,-591.49761936
2021-03-27 13:45:00,-589.2068035200001
2021-03-27 14:00:00,-589.2068035200001
2021-03-27 14:15:00,-582.3343560000001
2021-03-27 14:30:00,-580.0435401600001
2021-03-27 14:45:00,-577.7527243200001
2021-03-27 15:00:00,-564.00782928
2021-03-27 15:15:00,-586.9159876800001
2021-03-27 15:30:00,-577.7527243200001
2021-03-27 15:45:00,-570.8802768000002
2021-03-27 16:00:00,-586.9159876800001
2021-03-27 16:15:00,-575.4619084800001
2021-03-27 16:30:00,-568.58946096
2021-03-27 17:15:00,-541.0996708800001
2021-03-27 17:30:00,-564.00782928
2021-03-27 17:45:00,-561.7170134400001
2021-03-27 18:00:00,-568.58946096
2021-03-27 18:15:00,-575.4619084800001
2021-03-27 18:30:00,-573.1710926400001
2021-03-27 18:45:00,-568.58946096
2021-03-27 19:00:00,-593.7884352
2021-03-27 19:15:00,-577.7527243200001
2021-03-27 19:30:00,-538.8088550400001
2021-03-27 19:45:00,-580.0435401600001
2021-03-27 20:00:00,-586.9159876800001
2021-03-27 20:15:00,-591.49761936
2021-03-27 20:30:00,-589.2068035200001
2021-03-27 20:45:00,-589.2068035200001
2021-03-27 21:00:00,-584.6251718400001
2021-03-27 21:15:00,-584.6251718400001
2021-03-27 21:30:00,-596.07925104
2021-03-27 21:45:00,-598.3700668800001
2021-03-27 22:00:00,-598.3700668800001
2021-03-27 22:15:00,-607.5333302400002
2021-03-27 22:30:00,-605.2425144
2021-03-27 22:45:00,-602.9516985600001
2021-03-27 23:00:00,-598.3700668800001
2021-03-27 23:15:00,-602.9516985600001
2021-03-27 23:30:00,-600.66088272
2021-03-27 23:45:00,-605.2425144
2021-03-28 00:00:00,-602.9516985600001
2021-03-28 00:15:00,-600.66088272
2021-03-28 00:30:00,-600.66088272
2021-03-28 00:45:00,-598.3700668800001
2021-03-28 01:00:00,-598.3700668800001
2021-03-28 01:15:00,-598.3700668800001
2021-03-28 01:30:00,-598.3700668800001
2021-03-28 01:45:00,-591.49761936
2021-03-28 02:00:00,-589.2068035200001
2021-03-28 02:15:00,-593.7884352
2021-03-28 02:30:00,-584.6251718400001
2021-03-28 02:45:00,-605.2425144
2021-03-28 03:00:00,-596.07925104
2021-03-28 03:15:00,-593.7884352
2021-03-28 03:30:00,-584.6251718400001
2021-03-28 03:45:00,-580.0435401600001
2021-03-28 04:00:00,-580.0435401600001
2021-03-28 04:15:00,-586.9159876800001
2021-03-28 04:30:00,-580.0435401600001
2021-03-28 04:45:00,-580.0435401600001
2021-03-28 05:00:00,-582.3343560000001
2021-03-28 05:15:00,-586.9159876800001
2021-03-28 05:30:00,-582.3343560000001
2021-03-28 05:45:00,-584.6251718400001
2021-03-28 06:00:00,-582.3343560000001
2021-03-28 06:15:00,-584.6251718400001
2021-03-28 06:30:00,-586.9159876800001
2021-03-28 06:45:00,-589.2068035200001
2021-03-28 07:00:00,-593.7884352
2021-03-28 07:15:00,-582.3343560000001
2021-03-28 07:30:00,-589.2068035200001
2021-03-28 07:45:00,-593.7884352
2021-03-28 08:00:00,-593.7884352
2021-03-28 08:15:00,-598.3700668800001
2021-03-28 08:30:00,-591.49761936
2021-03-28 08:45:00,-598.3700668800001
2021-03-28 09:00:00,-600.66088272
2021-03-28 09:15:00,-598.3700668800001
2021-03-28 09:30:00,-598.3700668800001
2021-03-28 09:45:00,-600.66088272
2021-03-28 10:00:00,-600.66088272
2021-03-28 10:15:00,-600.66088272
2021-03-28 10:30:00,-600.66088272
2021-03-28 10:45:00,-602.9516985600001
2021-03-28 11:00:00,-598.3700668800001
2021-03-28 11:15:00,-598.3700668800001
2021-03-28 11:30:00,-598.3700668800001
2021-03-28 11:45:00,-596.07925104
2021-03-28 12:00:00,-596.07925104
2021-03-28 12:15:00,-593.7884352
2021-03-28 12:30:00,-591.49761936
2021-03-28 12:45:00,-589.2068035200001
2021-03-28 13:00:00,-586.9159876800001
2021-03-28 13:15:00,-589.2068035200001
2021-03-28 13:30:00,-577.7527243200001
2021-03-28 13:45:00,-586.9159876800001
2021-03-28 14:00:00,-584.6251718400001
2021-03-28 14:30:00,-582.3343560000001
2021-03-28 14:45:00,-580.0435401600001
2021-03-28 15:30:00,-575.4619084800001
2021-03-28 15:45:00,-568.58946096
2021-03-28 16:00:00,-557.1353817600001
2021-03-28 16:15:00,-559.4261976
2021-03-28 16:30:00,-557.1353817600001
2021-03-28 16:45:00,-568.58946096
2021-03-28 17:00:00,-536.5180392
2021-03-28 17:15:00,-552.5537500800001
2021-03-28 17:30:00,-547.9721184000001
2021-03-28 17:45:00,-559.4261976
2021-03-28 18:00:00,-552.5537500800001
2021-03-28 18:15:00,-550.26293424
2021-03-28 18:30:00,-550.26293424
2021-03-28 18:45:00,-543.3904867200001
2021-03-28 19:00:00,-541.0996708800001
2021-03-28 19:15:00,-538.8088550400001
2021-03-28 19:30:00,-538.8088550400001
2021-03-28 19:45:00,-541.0996708800001
2021-03-28 20:00:00,-543.3904867200001
2021-03-28 20:15:00,-520.4823283200001
2021-03-28 20:30:00,-545.6813025600001
2021-03-28 20:45:00,-566.2986451200001
2021-03-28 21:00:00,-541.0996708800001
2021-03-28 21:15:00,-538.8088550400001
2021-03-28 21:30:00,-538.8088550400001
2021-03-28 21:45:00,-541.0996708800001
2021-03-28 22:00:00,-527.3547758400001
2021-03-28 22:15:00,-527.3547758400001
2021-03-28 22:30:00,-513.6098808000002
2021-03-28 22:45:00,-522.7731441600001
2021-03-28 23:00:00,-520.4823283200001
2021-03-28 23:15:00,-525.0639600000001
2021-03-28 23:30:00,-525.0639600000001
2021-03-28 23:45:00,-518.1915124800001
2021-03-29 00:00:00,-522.7731441600001
2021-03-29 00:15:00,-520.4823283200001
2021-03-29 00:30:00,-513.6098808000002
2021-03-29 00:45:00,-499.8649857600001
2021-03-29 01:00:00,-502.15580160000013
2021-03-29 01:15:00,-495.2833540800001
2021-03-29 01:30:00,-495.2833540800001
2021-03-29 01:45:00,-495.2833540800001
2021-03-29 02:00:00,-488.41090656000006
2021-03-29 02:15:00,-492.99253824000004
2021-03-29 02:30:00,-492.99253824000004
2021-03-29 02:45:00,-495.2833540800001
2021-03-29 03:00:00,-474.6660115200001
2021-03-29 03:15:00,-476.95682736000003
2021-03-29 03:30:00,-483.82927488000007
2021-03-29 03:45:00,-470.0843798400001
2021-03-29 04:00:00,-474.6660115200001
2021-03-29 04:15:00,-499.8649857600001
2021-03-29 04:30:00,-481.53845904000013
2021-03-29 04:45:00,-474.6660115200001
2021-03-29 05:00:00,-483.82927488000007
2021-03-29 05:15:00,-465.5027481600001
2021-03-29 05:30:00,-449.46703728000006
2021-03-29 05:45:00,-476.95682736000003
2021-03-29 06:00:00,-431.14051056000005
2021-03-29 06:15:00,-463.21193232
2021-03-29 06:30:00,-456.3394848000001
2021-03-29 06:45:00,-458.63030064000003
2021-03-29 07:00:00,-458.63030064000003
2021-03-29 07:15:00,-458.63030064000003
2021-03-29 07:30:00,-458.63030064000003
2021-03-29 07:45:00,-456.3394848000001
2021-03-29 08:00:00,-456.3394848000001
2021-03-29 08:15:00,-451.7578531200001
2021-03-29 08:30:00,-451.7578531200001
2021-03-29 08:45:00,-454.04866896000004
2021-03-29 09:00:00,-447.17622144000006
2021-03-29 09:15:00,-458.63030064000003
2021-03-29 09:30:00,-456.3394848000001
2021-03-29 09:45:00,-444.88540560000007
2021-03-29 10:00:00,-454.04866896000004
2021-03-29 10:15:00,-454.04866896000004
2021-03-29 10:30:00,-449.46703728000006
2021-03-29 11:00:00,-472.37519568000005
2021-03-29 11:15:00,-463.21193232
2021-03-29 11:30:00,-470.0843798400001
2021-03-29 11:45:00,-470.0843798400001
2021-03-29 12:00:00,-479.2476432000001
2021-03-29 12:15:00,-483.82927488000007
2021-03-29 12:30:00,-483.82927488000007
2021-03-29 12:45:00,-488.41090656000006
2021-03-29 13:00:00,-490.7017224000001
2021-03-29 13:15:00,-497.57416992000003
2021-03-29 13:30:00,-499.8649857600001
2021-03-29 13:45:00,-506.7374332800001
2021-03-29 14:00:00,-504.4466174400002
2021-03-29 14:15:00,-504.4466174400002
2021-03-29 14:30:00,-513.6098808000002
2021-03-29 14:45:00,-481.53845904000013
2021-03-29 15:00:00,-490.7017224000001
2021-03-29 15:15:00,-509.02824912000017
2021-03-29 15:30:00,-506.7374332800001
2021-03-29 15:45:00,-502.15580160000013
2021-03-29 16:00:00,-502.15580160000013
2021-03-29 16:15:00,-488.41090656000006
2021-03-29 16:30:00,-492.99253824000004
2021-03-29 16:45:00,-481.53845904000013
2021-03-29 17:00:00,-486.1200907200001
2021-03-29 17:15:00,-495.2833540800001
2021-03-29 17:30:00,-481.53845904000013
2021-03-29 17:45:00,-492.99253824000004
2021-03-29 18:00:00,-483.82927488000007
2021-03-29 18:15:00,-481.53845904000013
2021-03-29 18:30:00,-481.53845904000013
2021-03-29 18:45:00,-483.82927488000007
2021-03-29 19:00:00,-492.99253824000004
2021-03-29 19:15:00,-492.99253824000004
2021-03-29 19:30:00,-495.2833540800001
2021-03-29 19:45:00,-492.99253824000004
2021-03-29 20:00:00,-490.7017224000001
2021-03-29 20:45:00,-515.9006966400001
2021-03-29 21:00:00,-515.9006966400001
2021-03-29 21:15:00,-527.3547758400001
2021-03-29 21:30:00,-545.6813025600001
2021-03-29 21:45:00,-504.4466174400002
2021-03-29 22:00:00,-545.6813025600001
2021-03-29 22:15:00,-552.5537500800001
2021-03-29 22:30:00,-561.7170134400001
2021-03-29 22:45:00,-561.7170134400001
2021-03-29 23:00:00,-564.00782928
2021-03-29 23:15:00,-568.58946096
2021-03-29 23:30:00,-568.58946096
2021-03-29 23:45:00,-568.58946096
2021-03-30 00:00:00,-573.1710926400001
2021-03-30 00:15:00,-564.00782928
2021-03-30 00:45:00,-568.58946096
2021-03-30 01:00:00,-566.2986451200001
2021-03-30 01:15:00,-566.2986451200001
2021-03-30 01:30:00,-561.7170134400001
2021-03-30 01:45:00,-559.4261976
2021-03-30 02:00:00,-557.1353817600001
2021-03-30 02:15:00,-547.9721184000001
2021-03-30 02:30:00,-552.5537500800001
2021-03-30 02:45:00,-547.9721184000001
2021-03-30 03:00:00,-543.3904867200001
2021-03-30 03:15:00,-543.3904867200001
2021-03-30 03:30:00,-543.3904867200001
2021-03-30 03:45:00,-538.8088550400001
2021-03-30 04:00:00,-541.0996708800001
2021-03-30 04:15:00,-534.2272233600002
2021-03-30 04:30:00,-531.9364075200002
2021-03-30 04:45:00,-527.3547758400001
2021-03-30 05:00:00,-529.64559168
2021-03-30 05:15:00,-529.64559168
2021-03-30 05:30:00,-525.0639600000001
2021-03-30 05:45:00,-520.4823283200001
2021-03-30 06:00:00,-522.7731441600001
2021-03-30 06:15:00,-518.1915124800001
2021-03-30 06:30:00,-520.4823283200001
2021-03-30 06:45:00,-520.4823283200001
2021-03-30 07:00:00,-513.6098808000002
2021-03-30 07:15:00,-520.4823283200001
2021-03-30 07:30:00,-518.1915124800001
2021-03-30 07:45:00,-522.7731441600001
2021-03-30 08:00:00,-522.7731441600001
2021-03-30 08:15:00,-522.7731441600001
2021-03-30 08:30:00,-520.4823283200001
2021-03-30 08:45:00,-531.9364075200002
2021-03-30 09:00:00,-538.8088550400001
2021-03-30 09:15:00,-541.0996708800001
2021-03-30 09:30:00,-545.6813025600001
2021-03-30 09:45:00,-550.26293424
2021-03-30 10:00:00,-561.7170134400001
2021-03-30 10:15:00,-566.2986451200001
2021-03-30 10:30:00,-570.8802768000002
2021-03-30 10:45:00,-564.00782928
2021-03-30 11:00:00,-582.3343560000001
2021-03-30 11:30:00,-589.2068035200001
2021-03-30 11:45:00,-589.2068035200001
2021-03-30 12:00:00,-591.49761936
2021-03-30 12:15:00,-593.7884352
2021-03-30 12:30:00,-598.3700668800001
2021-03-30 12:45:00,-602.9516985600001
2021-03-30 13:00:00,-607.5333302400002
2021-03-30 13:15:00,-607.5333302400002
2021-03-30 13:30:00,-602.9516985600001
2021-03-30 13:45:00,-607.5333302400002
2021-03-30 14:00:00,-607.5333302400002
2021-03-30 14:15:00,-580.0435401600001
2021-03-30 14:30:00,-609.8241460800001
2021-03-30 14:45:00,-612.11496192
2021-03-30 15:00:00,-598.3700668800001
2021-03-30 15:15:00,-591.49761936
2021-03-30 15:30:00,-589.2068035200001
2021-03-30 15:45:00,-584.6251718400001
2021-03-30 16:00:00,-586.9159876800001
2021-03-30 16:15:00,-586.9159876800001
2021-03-30 16:30:00,-582.3343560000001
2021-03-30 16:45:00,-580.0435401600001
2021-03-30 17:00:00,-586.9159876800001
2021-03-30 17:15:00,-582.3343560000001
2021-03-30 17:30:00,-584.6251718400001
2021-03-30 17:45:00,-580.0435401600001
2021-03-30 18:00:00,-584.6251718400001
2021-03-30 18:15:00,-584.6251718400001
2021-03-30 18:30:00,-586.9159876800001
2021-03-30 18:45:00,-584.6251718400001
2021-03-30 19:00:00,-570.8802768000002
2021-03-30 19:15:00,-580.0435401600001
2021-03-30 19:30:00,-575.4619084800001
2021-03-30 19:45:00,-575.4619084800001
2021-03-30 20:00:00,-580.0435401600001
2021-03-30 20:15:00,-580.0435401600001
2021-03-30 20:30:00,-577.7527243200001
2021-03-30 20:45:00,-580.0435401600001
2021-03-30 21:00:00,-584.6251718400001
2021-03-30 21:15:00,-586.9159876800001
2021-03-30 21:30:00,-586.9159876800001
2021-03-30 21:45:00,-582.3343560000001
2021-03-30 22:00:00,-580.0435401600001
2021-03-30 22:15:00,-582.3343560000001
2021-03-30 22:30:00,-582.3343560000001
2021-03-30 22:45:00,-580.0435401600001
2021-03-30 23:00:00,-584.6251718400001
2021-03-30 23:15:00,-589.2068035200001
2021-03-30 23:30:00,-586.9159876800001
2021-03-30 23:45:00,-582.3343560000001
2021-03-31 00:00:00,-584.6251718400001
2021-03-31 00:15:00,-591.49761936
2021-03-31 00:30:00,-586.9159876800001
2021-03-31 00:45:00,-607.5333302400002
2021-03-31 01:00:00,-598.3700668800001
2021-03-31 01:15:00,-596.07925104
2021-03-31 01:30:00,-584.6251718400001
2021-03-31 01:45:00,-589.2068035200001
2021-03-31 02:00:00,-586.9159876800001
2021-03-31 02:15:00,-591.49761936
2021-03-31 02:30:00,-575.4619084800001
2021-03-31 02:45:00,-577.7527243200001
2021-03-31 03:00:00,-584.6251718400001
2021-03-31 03:15:00,-573.1710926400001
2021-03-31 03:30:00,-541.0996708800001
2021-03-31 04:30:00,-545.6813025600001
2021-03-31 04:45:00,-552.5537500800001
2021-03-31 05:00:00,-552.5537500800001
2021-03-31 05:15:00,-554.84456592
2021-03-31 05:30:00,-550.26293424
2021-03-31 05:45:00,-550.26293424
2021-03-31 06:00:00,-552.5537500800001
2021-03-31 06:15:00,-543.3904867200001
2021-03-31 06:30:00,-545.6813025600001
2021-03-31 06:45:00,-538.8088550400001
2021-03-31 07:00:00,-534.2272233600002
2021-03-31 07:15:00,-536.5180392
2021-03-31 07:30:00,-534.2272233600002
2021-03-31 07:45:00,-536.5180392
2021-03-31 08:00:00,-531.9364075200002
2021-03-31 08:15:00,-520.4823283200001
2021-03-31 08:30:00,-527.3547758400001
2021-03-31 08:45:00,-529.64559168
2021-03-31 09:00:00,-529.64559168
2021-03-31 09:15:00,-527.3547758400001
2021-03-31 09:30:00,-529.64559168
2021-03-31 09:45:00,-534.2272233600002
2021-03-31 10:00:00,-541.0996708800001
2021-03-31 10:30:00,-541.0996708800001
2021-03-31 10:45:00,-550.26293424
2021-03-31 11:00:00,-557.1353817600001
2021-03-31 11:15:00,-557.1353817600001
2021-03-31 11:30:00,-559.4261976
2021-03-31 11:45:00,-559.4261976
2021-03-31 12:00:00,-557.1353817600001
2021-03-31 12:15:00,-568.58946096
2021-03-31 12:30:00,-564.00782928
2021-03-31 12:45:00,-566.2986451200001
2021-03-31 13:00:00,-570.8802768000002
2021-03-31 13:15:00,-568.58946096
2021-03-31 13:30:00,-577.7527243200001
2021-03-31 13:45:00,-570.8802768000002
2021-03-31 14:00:00,-570.8802768000002
2021-03-31 14:15:00,-584.6251718400001
2021-03-31 14:30:00,-573.1710926400001
2021-03-31 14:45:00,-577.7527243200001
2021-03-31 15:00:00,-575.4619084800001
2021-03-31 15:15:00,-573.1710926400001
2021-03-31 15:30:00,-573.1710926400001
2021-03-31 15:45:00,-568.58946096
2021-03-31 16:00:00,-570.8802768000002
2021-03-31 16:15:00,-570.8802768000002
2021-03-31 16:30:00,-577.7527243200001
2021-03-31 16:45:00,-570.8802768000002
2021-03-31 17:00:00,-573.1710926400001
2021-03-31 17:15:00,-575.4619084800001
2021-03-31 17:30:00,-561.7170134400001
2021-03-31 17:45:00,-568.58946096
2021-03-31 18:00:00,-570.8802768000002
2021-03-31 18:15:00,-552.5537500800001
2021-03-31 18:30:00,-566.2986451200001
2021-03-31 18:45:00,-564.00782928
2021-03-31 19:00:00,-566.2986451200001
2021-03-31 19:15:00,-568.58946096
2021-03-31 19:30:00,-570.8802768000002
2021-03-31 19:45:00,-564.00782928
2021-03-31 20:00:00,-561.7170134400001
2021-03-31 20:15:00,-561.7170134400001
2021-03-31 20:30:00,-559.4261976
2021-03-31 20:45:00,-568.58946096
2021-03-31 21:00:00,-547.9721184000001
2021-03-31 21:15:00,-559.4261976
2021-03-31 21:30:00,-564.00782928
2021-03-31 21:45:00,-557.1353817600001
2021-03-31 22:00:00,-554.84456592
2021-03-31 22:15:00,-559.4261976
2021-03-31 22:30:00,-568.58946096
2021-03-31 22:45:00,-570.8802768000002
2021-03-31 23:00:00,-557.1353817600001
2021-03-31 23:15:00,-552.5537500800001
2021-03-31 23:30:00,-545.6813025600001
2021-03-31 23:45:00,-536.5180392
2021-04-01 00:00:00,-541.0996708800001
2021-04-01 00:15:00,-538.8088550400001
2021-04-01 00:30:00,-536.5180392
2021-04-01 00:45:00,-534.2272233600002
2021-04-01 01:00:00,-529.64559168
2021-04-01 01:15:00,-520.4823283200001
2021-04-01 01:45:00,-499.8649857600001
2021-04-01 02:00:00,-511.3190649600001
2021-04-01 02:15:00,-513.6098808000002
2021-04-01 02:30:00,-518.1915124800001
2021-04-01 02:45:00,-509.02824912000017
2021-04-01 03:00:00,-495.2833540800001
2021-04-01 03:15:00,-490.7017224000001
2021-04-01 03:30:00,-495.2833540800001
2021-04-01 03:45:00,-490.7017224000001
2021-04-01 04:00:00,-481.53845904000013
2021-04-01 04:15:00,-488.41090656000006
2021-04-01 04:30:00,-481.53845904000013
2021-04-01 04:45:00,-476.95682736000003
2021-04-01 05:00:00,-470.0843798400001
2021-04-01 05:15:00,-465.5027481600001
2021-04-01 05:30:00,-458.63030064000003
2021-04-01 05:45:00,-458.63030064000003
2021-04-01 06:00:00,-458.63030064000003
2021-04-01 06:15:00,-451.7578531200001
2021-04-01 06:30:00,-447.17622144000006
2021-04-01 06:45:00,-451.7578531200001
2021-04-01 07:00:00,-444.88540560000007
2021-04-01 07:15:00,-449.46703728000006
2021-04-01 07:30:00,-442.5945897600001
2021-04-01 07:45:00,-447.17622144000006
2021-04-01 08:00:00,-442.5945897600001
2021-04-01 08:15:00,-438.0129580800001
2021-04-01 08:30:00,-435.72214224000004
2021-04-01 08:45:00,-431.14051056000005
2021-04-01 09:00:00,-431.14051056000005
2021-04-01 09:15:00,-421.9772472
2021-04-01 09:30:00,-426.55887888
2021-04-01 09:45:00,-424.26806304
2021-04-01 10:00:00,-424.26806304
2021-04-01 10:15:00,-424.26806304
2021-04-01 10:30:00,-417.3956155200001
2021-04-01 10:45:00,-417.3956155200001
2021-04-01 11:00:00,-417.3956155200001
2021-04-01 11:15:00,-410.52316800000006
2021-04-01 12:00:00,-401.3599046400001
2021-04-01 12:15:00,-399.06908880000015
2021-04-01 12:30:00,-403.65072048000013
2021-04-01 12:45:00,-410.52316800000006
2021-04-01 13:00:00,-405.94153632000007
2021-04-01 13:15:00,-399.06908880000015
2021-04-01 13:30:00,-405.94153632000007
2021-04-01 13:45:00,-405.94153632000007
2021-04-01 14:00:00,-408.2323521600001
2021-04-01 14:15:00,-401.3599046400001
2021-04-01 14:30:00,-412.8139838400001
2021-04-01 14:45:00,-392.19664128
2021-04-01 15:00:00,-392.19664128
2021-04-01 15:15:00,-396.7782729600001
2021-04-01 15:30:00,-396.7782729600001
2021-04-01 15:45:00,-392.19664128
2021-04-01 16:00:00,-394.4874571200001
2021-04-01 16:15:00,-394.4874571200001
2021-04-01 16:30:00,-389.90582544000006
2021-04-01 16:45:00,-394.4874571200001
2021-04-01 17:00:00,-389.90582544000006
2021-04-01 17:15:00,-387.6150096
2021-04-01 17:30:00,-387.6150096
2021-04-01 17:45:00,-387.6150096
2021-04-01 18:00:00,-387.6150096
2021-04-01 18:15:00,-392.19664128
2021-04-01 18:30:00,-389.90582544000006
2021-04-01 18:45:00,-392.19664128
2021-04-01 19:00:00,-392.19664128
2021-04-01 19:15:00,-399.06908880000015
2021-04-01 19:30:00,-405.94153632000007
2021-04-01 19:45:00,-373.87011456000005
2021-04-01 20:00:00,-415.10479968000004
2021-04-01 20:15:00,-426.55887888
2021-04-01 20:30:00,-408.2323521600001
2021-04-01 20:45:00,-392.19664128
2021-04-01 21:00:00,-435.72214224000004
2021-04-01 21:15:00,-428.8496947200001
2021-04-01 21:30:00,-433.4313264000001
2021-04-01 21:45:00,-442.5945897600001
2021-04-01 22:00:00,-451.7578531200001
2021-04-01 22:15:00,-463.21193232
2021-04-01 22:30:00,-474.6660115200001
2021-04-01 22:45:00,-467.79356400000006
2021-04-01 23:00:00,-465.5027481600001
2021-04-01 23:15:00,-467.79356400000006
2021-04-01 23:30:00,-470.0843798400001
2021-04-01 23:45:00,-467.79356400000006
2021-04-02 00:00:00,-472.37519568000005
2021-04-02 00:15:00,-470.0843798400001
2021-04-02 00:30:00,-474.6660115200001
2021-04-02 00:45:00,-472.37519568000005
2021-04-02 01:00:00,-465.5027481600001
2021-04-02 01:15:00,-465.5027481600001
2021-04-02 01:30:00,-474.6660115200001
2021-04-02 01:45:00,-479.2476432000001
2021-04-02 02:00:00,-479.2476432000001
2021-04-02 02:15:00,-458.63030064000003
2021-04-02 02:30:00,-456.3394848000001
2021-04-02 02:45:00,-458.63030064000003
2021-04-02 03:00:00,-447.17622144000006
2021-04-02 03:15:00,-447.17622144000006
2021-04-02 03:30:00,-444.88540560000007
2021-04-02 03:45:00,-447.17622144000006
2021-04-02 04:00:00,-444.88540560000007
2021-04-02 04:15:00,-442.5945897600001
2021-04-02 04:30:00,-447.17622144000006
2021-04-02 04:45:00,-444.88540560000007
2021-04-02 05:00:00,-442.5945897600001
2021-04-02 05:15:00,-438.0129580800001
2021-04-02 05:30:00,-433.4313264000001
2021-04-02 05:45:00,-435.72214224000004
2021-04-02 06:00:00,-428.8496947200001
2021-04-02 06:15:00,-419.68643136000003
2021-04-02 06:30:00,-417.3956155200001
2021-04-02 06:45:00,-421.9772472
2021-04-02 07:00:00,-419.68643136000003
2021-04-02 07:15:00,-421.9772472
2021-04-02 07:30:00,-415.10479968000004
2021-04-02 07:45:00,-412.8139838400001
2021-04-02 08:00:00,-412.8139838400001
2021-04-02 08:15:00,-412.8139838400001
2021-04-02 08:30:00,-408.2323521600001
2021-04-02 08:45:00,-405.94153632000007
2021-04-02 09:00:00,-408.2323521600001
2021-04-02 09:15:00,-410.52316800000006
2021-04-02 09:30:00,-405.94153632000007
2021-04-02 09:45:00,-401.3599046400001
2021-04-02 10:00:00,-403.65072048000013
2021-04-02 10:15:00,-392.19664128
2021-04-02 10:30:00,-394.4874571200001
2021-04-02 10:45:00,-373.87011456000005
2021-04-02 11:00:00,-392.19664128
2021-04-02 11:15:00,-389.90582544000006
2021-04-02 11:30:00,-392.19664128
2021-04-02 11:45:00,-387.6150096
2021-04-02 12:00:00,-392.19664128
2021-04-02 12:15:00,-387.6150096
2021-04-02 12:30:00,-389.90582544000006
2021-04-02 12:45:00,-389.90582544000006
2021-04-02 13:00:00,-399.06908880000015
2021-04-02 13:15:00,-403.65072048000013
2021-04-02 13:30:00,-408.2323521600001
2021-04-02 13:45:00,-412.8139838400001
2021-04-02 14:00:00,-410.52316800000006
2021-04-02 14:15:00,-417.3956155200001
2021-04-02 14:30:00,-421.9772472
2021-04-02 14:45:00,-421.9772472
2021-04-02 15:00:00,-444.88540560000007
2021-04-02 15:15:00,-458.63030064000003
2021-04-02 15:30:00,-454.04866896000004
2021-04-02 15:45:00,-465.5027481600001
2021-04-02 16:00:00,-442.5945897600001
2021-04-02 16:30:00,-449.46703728000006
2021-04-02 16:45:00,-472.37519568000005
2021-04-02 17:00:00,-488.41090656000006
2021-04-02 17:15:00,-490.7017224000001
2021-04-02 17:30:00,-502.15580160000013
2021-04-02 17:45:00,-504.4466174400002
2021-04-02 18:00:00,-509.02824912000017
2021-04-02 18:15:00,-520.4823283200001
